date,max_temperature,avg_hourly_temperature,avg_temperature,min_temperature,max_humidex,min_windchill,max_relative_humidity,avg_hourly_relative_humidity,avg_relative_humidity,min_relative_humidity,max_dew_point,avg_hourly_dew_point,avg_dew_point,min_dew_point,max_wind_speed,avg_hourly_wind_speed,avg_wind_speed,min_wind_speed,max_wind_gust,wind_gust_dir_10s,max_pressure_sea,avg_hourly_pressure_sea,avg_pressure_sea,min_pressure_sea,max_pressure_station,avg_hourly_pressure_station,avg_pressure_station,min_pressure_station,max_visibility,avg_hourly_visibility,avg_visibility,min_visibility,max_health_index,avg_hourly_health_index,avg_health_index,min_health_index,heatdegdays,cooldegdays,growdegdays_5,growdegdays_7,growdegdays_10,precipitation,rain,snow,snow_on_ground,sunrise,sunset,daylight,sunrise_f,sunset_f,min_uv_forecast,max_uv_forecast,min_high_temperature_forecast,max_high_temperature_forecast,min_low_temperature_forecast,max_low_temperature_forecast,solar_radiation,max_cloud_cover_4,avg_hourly_cloud_cover_4,avg_cloud_cover_4,min_cloud_cover_4,max_cloud_cover_8,avg_hourly_cloud_cover_8,avg_cloud_cover_8,min_cloud_cover_8,max_cloud_cover_10,avg_hourly_cloud_cover_10,avg_cloud_cover_10,min_cloud_cover_10
2022-02-04,8,-2.17,-4.59,-17.2,,-28,85,55,59,33,-6.2,-11.2,-12.7,-19.1,37,20.21,20.5,4,65,28,102.87,101.62,101.86,100.85,89.36,88.46,88.72,88.09,64400,35195.8,35400,6400,3.5,2.8,2.9,2.3,22.6,0,0,0,0,0,0,0,2,08:08:00,17:32:00,9.4,8.13,17.53,1,1,4,4,1,1,,,,,,8,5.9,4,0,,,,
2022-02-03,-6.9,-13.68,-13.14,-19.4,,-26,82,71.5,66.5,51,-14.5,-17.9,-17.7,-20.9,34,18.88,20.5,7,46,35,103.28,102.79,102.6,101.92,89.73,89.27,89.1,88.46,48300,27141.7,32200,16100,3.2,2.7,2.8,2.3,31.1,0,0,0,0,0,0,0,2,08:10:00,17:30:00,9.33,8.17,17.5,1,1,-7,-7,-18,-16,,,,,,8,6.5,5,2,,,,
2022-02-02,-18.2,-21.51,-21.85,-25.5,,-36,76,72.5,71,66,-22.3,-25.2,-25.5,-28.7,28,16.12,14.5,1,42,19,104.2,103.15,103.09,101.99,90.34,89.4,89.4,88.46,24100,14641.7,13250,2400,3.5,2.8,2.8,2.2,39.9,0,0,0,0,0,0,0,2,08:12:00,17:28:00,9.27,8.2,17.47,1,1,-16,-16,-15,-14,,,,,,8,2.2,4,0,,,,
2022-02-01,-16,-19.24,-19.2,-22.4,,-31,79,73.2,71,63,-19.8,-22.9,-22.9,-25.9,17,12.75,12,7,,,104.19,103.52,103.51,102.84,90.35,89.84,89.85,89.35,16100,8662.5,9250,2400,2.7,2.4,2.4,2,37.2,0,0,0,0,2.2,0,2.2,1,08:13:00,17:26:00,9.22,8.22,17.43,1,1,-18,-17,-28,-27,,,,,,8,5.8,5,2,,,,
2022-01-31,3.6,-8.97,-6.25,-16.1,,-24,79,64.9,65,51,-3.7,-14.5,-12.1,-20.4,64,28.5,35,6,85,36,102.87,101.32,101.17,99.46,89.38,88.25,88.11,86.84,16100,13825,10050,4000,3.5,2.3,2.6,1.8,24.2,0,0,0,0,0.4,0,0.4,0,08:15:00,17:25:00,9.17,8.25,17.42,1,1,-9,-4,-18,-17,,,,,,8,7,6,4,,,,
2022-01-30,10,4.9,4.05,-1.9,,-7,69,41.1,49,29,-5.7,-7.6,-7.4,-9.1,34,14.54,18,2,52,28,101.13,100.66,100.38,99.63,88.38,87.93,87.67,86.97,64400,35200,40250,16100,3.8,2.9,3.2,2.6,13.9,0,0,0,0,0,0,0,0,08:16:00,17:23:00,9.12,8.27,17.38,1,1,7,8,-4,-3,,,,,,8,6.5,6,4,,,,
2022-01-29,8.5,3.61,2.8,-2.9,,-7,47,32.9,33.5,20,-9.2,-11.7,-11.2,-13.3,31,13.71,17.5,4,48,28,101.94,101.63,101.57,101.2,88.97,88.73,88.69,88.41,64400,41900,44250,24100,3.8,3.3,3.2,2.7,15.2,0,0,0,0,0,0,0,0,08:18:00,17:21:00,9.05,8.3,17.35,1,1,8,8,1,2,,,,,,8,6.3,5,2,,,,
2022-01-28,12.1,6.33,5.2,-1.7,,-5,35,17.6,22.5,10,-13.6,-17.6,-17.6,-21.5,31,14.54,16.5,2,51,29,102.44,101.91,102.03,101.62,89.46,89.06,89.15,88.85,64400,42233.3,44250,24100,3.6,3.1,3.2,2.8,12.8,0,0.2,0,0,0,0,0,0,08:19:00,17:19:00,9,8.32,17.32,1,1,9,11,-3,-2,,,,,,8,5.7,4,0,,,,
2022-01-27,9.1,0.65,-0.15,-9.4,,-14,67,38.2,40.5,14,-10.2,-14.7,-15,-19.8,30,15.42,15.5,1,51,28,103.35,102.91,102.93,102.51,90.11,89.73,89.8,89.49,64400,41900,44250,24100,3.6,2.9,3,2.5,18.1,0,0,0,0,0,0,0,0,08:20:00,17:18:00,8.97,8.33,17.3,1,1,5,5,3,3,,,,,,7,2.8,3.5,0,,,,
2022-01-26,5.4,0.46,0.85,-3.7,,-8,59,46.8,44.5,30,-8.1,-9.9,-10.2,-12.3,40,20.25,24,8,58,36,103.24,102.21,102.24,101.23,90.04,89.2,89.22,88.4,64400,40225,40250,16100,3.3,2.7,2.9,2.5,17.1,0,0,0,0,0,0,0,0,08:22:00,17:16:00,8.9,8.37,17.27,,,2,3,-8,-8,,,,,,7,3.2,3.5,0,,,,
2022-01-25,9.4,1.75,1.45,-6.5,,-10,82,49,51.5,21,-7.1,-9.5,-9.8,-12.5,44,19.29,24,4,66,29,102.78,101.8,101.94,101.1,89.62,88.79,88.91,88.2,64400,32175,40250,16100,3.5,2.9,3,2.6,16.6,0,0,0,0,0,0,0,0,08:23:00,17:14:00,8.85,8.38,17.23,1,1,6,6,-5,-2,,,,,,8,4,4,0,,,,
2022-01-24,2.6,0.7,0.5,-1.6,,-7,89,72.2,74,59,-1.3,-3.8,-4,-6.6,34,21.21,19.5,5,55,35,102.78,102.38,102.37,101.96,89.64,89.33,89.35,89.06,24100,14425,14450,4800,3.1,2.5,2.7,2.3,17.5,0,0,0,0,0,0,0,0,08:24:00,17:13:00,8.82,8.4,17.22,,,0,1,-7,-7,,,,,,8,6.9,6,4,,,,
2022-01-23,13.9,6.62,6.3,-1.3,,-3,66,35.1,42,18,-5,-9,-8.8,-12.7,30,17.08,17,4,48,28,101.98,101.59,101.57,101.15,89.08,88.8,88.79,88.5,64400,35879.2,40250,16100,3.3,2.8,3,2.6,11.7,0,1.3,0,0,0,0,0,1,08:25:00,17:11:00,8.77,8.42,17.18,1,1,7,10,0,0,,,,,,8,4.6,4,0,,,,
2022-01-22,12.3,7.19,5.65,-1,,,72,43.9,50,28,-2.8,-5,-5.8,-8.8,36,16.88,18.5,1,58,29,102.31,102.12,102.07,101.83,89.39,89.22,89.22,89.06,64400,41566.7,40250,16100,3.4,2.8,3,2.5,12.3,0,0.6,0,0,0,0,0,1,08:26:00,17:09:00,8.72,8.43,17.15,1,1,8,10,4,4,,,,,,8,6,4.5,1,,,,
2022-01-21,5,1.89,1.5,-2,,-4,72,63,59,46,-3.1,-4.5,-5.5,-8,21,10.96,11,1,39,30,102.54,102.27,102.08,101.61,89.49,89.27,89.12,88.75,64400,40887.5,44250,24100,3.5,2.6,2.8,2.1,16.5,0,0,0,0,0,0,0,2,08:28:00,17:08:00,8.67,8.47,17.13,1,1,0,0,0,1,,,,,,8,6.5,4.5,1,,,,
2022-01-20,9.8,2.79,-1.64,-13.1,,-15,74,49.5,54,34,-3.7,-7.1,-9.1,-14.4,41,21.29,23,5,67,29,102.16,101.11,101.33,100.49,88.81,88.15,88.22,87.64,64400,37195.8,44250,24100,3.6,2.8,2.8,2,19.6,0,0,0,0,0.2,0.2,0,1,08:29:00,17:06:00,8.62,8.48,17.1,1,1,6,6,-6,-5,,,,,,8,5.9,4.5,1,,,,
2022-01-19,-11.1,-16.26,-15.95,-20.8,,-30,82,75.5,72.5,63,-15,-19.7,-18.9,-22.9,20,14.71,13,6,,,103.73,103.18,103.01,102.28,90.02,89.56,89.45,88.89,24100,15095.8,15250,6400,3,2.6,2.6,2.2,34,0,0,0,0,0,0,0,2,08:30:00,17:04:00,8.57,8.5,17.07,1,1,-8,-8,-20,-11,,,,,,8,3.2,4,0,,,,
2022-01-18,-11.2,-16.4,-14.65,-18.1,,-28,80,72.1,73,66,-16.5,-20.4,-19,-21.5,51,18.38,27.5,4,70,35,103.71,103.02,102.76,101.8,90,89.55,89.38,88.75,16100,10691.7,10450,4800,2.3,2,2,1.7,32.6,0,0,0,0,0.2,0,0.2,2,08:31:00,17:03:00,8.53,8.52,17.05,,,-15,-15,-21,-16,,,,,,8,7.8,7,6,,,,
2022-01-17,11.4,4.94,0.15,-11.1,,-25,82,49.8,58,34,-2,-5.4,-8.8,-15.6,58,30.5,32,6,83,3,101.66,100.46,100.75,99.83,88.64,87.75,87.96,87.28,64400,26462.5,33000,1600,3.7,2.6,2.6,1.6,17.9,0,0,0,0,0,0,0,2,08:32:00,17:01:00,8.48,8.53,17.02,1,1,9,12,-16,-15,,,,,,8,5.3,4.5,1,,,,
2022-01-16,7.7,0.15,1.14,-5.4,,-10,71,61.2,57.5,44,-3.5,-6.5,-6.2,-8.9,25,9.58,12.5,0,32,30,102.25,101.56,101.46,100.67,89.21,88.61,88.56,87.92,64400,28483.3,40250,16100,3.8,3,3.1,2.4,16.9,0,0,0,0,0,0,0,2,08:33:00,17:00:00,8.45,8.55,17,1,1,3,3,0,2,,,,,,8,5.8,4.5,1,,,,
2022-01-15,9.7,6.21,4.19,-1.3,,-2,64,42.3,47.5,31,-4.8,-5.8,-6.5,-8.2,32,18.33,17.5,3,63,30,101.97,101.7,101.71,101.45,89.03,88.84,88.86,88.7,64400,37195.8,44250,24100,3,2.6,2.8,2.5,13.8,0,0,0,0,0,0,0,3,08:33:00,16:58:00,8.42,8.55,16.97,1,1,8,9,-6,-6,,,,,,8,6.1,4.5,1,,,,
2022-01-14,8.3,0.92,3.3,-1.7,,-7,85,73.2,61,37,-2.2,-3.7,-4,-5.8,41,16.29,21,1,63,30,103.34,102.86,102.64,101.94,90.16,89.75,89.59,89.02,64400,34175,44250,24100,3,2.6,2.6,2.3,14.7,0,0,0,0,0,0,0,2,08:34:00,16:57:00,8.38,8.57,16.95,1,1,3,3,1,1,,,,,,8,6.7,5.5,3,,,,
2022-01-13,10.1,1.45,4.05,-2,,-5,89,78.4,62.5,36,-0.6,-2.1,-2.5,-4.5,38,15.92,20.5,3,47,36,102.93,101.97,102.15,101.38,89.85,89.01,89.18,88.51,64400,38208.3,41050,17700,4.5,3.3,3.5,2.5,13.9,0,0,0,0,0,0,0,3,08:35:00,16:55:00,8.33,8.58,16.92,1,1,7,10,-7,-5,,,,,,8,6.5,5,2,,,,
2022-01-12,9.8,5.36,4.8,-0.2,,-1,79,52.8,58.5,38,-1.7,-3.9,-4,-6.2,35,16.54,19.5,4,51,29,101.93,101.53,101.51,101.1,89,88.68,88.64,88.29,64400,38883.3,40250,16100,3.7,3.2,3.2,2.8,13.2,0,0,0,0,0,0,0,5,08:36:00,16:54:00,8.3,8.6,16.9,1,1,9,9,1,1,,,,,,8,6.7,5.5,3,,,,
2022-01-11,9.3,4.28,1.95,-5.4,,-6,69,45.5,50.5,32,-4.4,-6.8,-6.8,-9.2,42,14.71,22.5,3,72,29,101.84,101.42,101.44,101.05,88.96,88.56,88.63,88.3,64400,29483.3,40250,16100,4.6,3.2,3.6,2.6,16.1,0,0,0,0,0,0,0,7,08:36:00,16:52:00,8.27,8.6,16.87,1,1,7,9,-1,1,,,,,,8,5.8,5,2,,,,
2022-01-10,9.1,2.89,1,-7.1,,-8,74,45.6,50.5,27,-7.2,-8.5,-8.7,-10.2,40,14.62,21.5,3,73,28,102.75,102.03,102.12,101.49,89.4,88.97,88.98,88.56,64400,34866.7,40250,16100,6.6,4.9,4.7,2.7,17,0,0,0,0,0,0,0,10,08:37:00,16:51:00,8.23,8.62,16.85,1,1,6,6,0,1,,,,,,8,6.1,4.5,1,,,,
2022-01-09,3.4,-15.27,-10.35,-24.1,,-34,78,68.2,62.5,47,-7.5,-20,-17.5,-27.5,16,8.83,8.5,1,,,103.23,102.91,102.77,102.3,89.54,89.33,89.17,88.81,24100,16833.3,16900,9700,5.8,4.5,4.5,3.3,28.4,0,0,0,0,0,0,0,1,08:37:00,16:50:00,8.22,8.62,16.83,1,1,-10,-1,-8,-3,,,,,,8,5,4,0,,,,
2022-01-08,-14.4,-19.8,-19.25,-24.1,,-33,76,66.4,66.5,57,-17.7,-24.6,-23.1,-28.5,21,11.12,11.5,2,,,102.55,102.21,101.85,101.14,88.88,88.61,88.26,87.64,40200,27133.3,28150,16100,5.2,3.5,4,2.8,37.2,0,0,0,0,0,0,0,10,08:38:00,16:48:00,8.17,8.63,16.8,1,1,-13,-13,-16,-15,,,,,,8,4.7,4,0,,,,
2022-01-07,-22.3,-23.16,-23.25,-24.2,,-36,78,72.6,72,66,-25.8,-26.8,-26.8,-27.8,26,16.46,14.5,3,36,36,101.04,100.07,100.36,99.68,87.55,86.71,86.96,86.37,24100,15487.5,15250,6400,7.6,3.7,5.1,2.6,41.2,0,0,0,0,0,0,0,10,08:38:00,16:47:00,8.15,8.63,16.78,,,-22,-22,-25,-25,,,,,,8,6,4.5,1,,,,
2022-01-06,-23.4,-26.23,-26.54,-29.7,,-40,77,75.2,75.5,74,-26.5,-29.4,-29.4,-32.3,18,14.42,14.5,11,,,103.25,101.84,101.87,100.48,89.38,88.16,88.2,87.03,24100,14491.7,15250,6400,3.6,3,2.9,2.2,44.5,0,0,0,0,0,0,0,10,08:39:00,16:46:00,8.12,8.65,16.77,,,-24,-24,-25,-24,,,,,,8,6.7,4,0,,,,
2022-01-05,-24.1,-26.62,-26.35,-28.6,,-39,76,71.1,70.5,65,-29.1,-30.4,-30.5,-31.9,13,9.71,9,5,,,103.96,103.72,103.64,103.33,90,89.79,89.72,89.44,24100,11629.2,15250,6400,3.6,2.8,2.8,2.1,44.4,0,0,0,0,0,0,0,9,08:39:00,16:45:00,8.1,8.65,16.75,,,-25,-24,-31,-29,,,,,,8,5,4,0,,,,
2022-01-04,-24.4,-26.27,-26.7,-29,,-42,76,69.2,68.5,61,-28.9,-30.4,-30.3,-31.7,39,21.38,22.5,6,54,33,103.68,103.24,102.97,102.25,89.74,89.4,89.16,88.59,24100,11241.7,12650,1200,3.3,2.4,2.6,2,44.7,0,0,0,0,2,0,2.3,9,08:39:00,16:43:00,8.07,8.65,16.72,,,-25,-25,-31,-26,,,,,,8,6.1,5,2,,,,
2022-01-03,-14.7,-21.75,-19.95,-25.2,,-41,84,79.8,80.5,77,-18.6,-24.4,-23.5,-28.4,39,22.42,25.5,12,45,35,102.11,101.6,101.74,101.37,88.48,88.19,88.22,87.96,8100,3145.8,4550,1000,2.6,2.2,2.4,2.1,38,0,0,0,0,0.4,0,0.6,9,08:40:00,16:42:00,8.03,8.67,16.7,,,-20,-20,-25,-25,,,,,,8,7.6,7.5,7,,,,
2022-01-02,1.4,-3.68,-6.7,-14.8,,-24,89,54.3,63,37,-10.3,-12.5,-13.9,-17.5,41,26.58,23,5,73,25,101.68,101.03,101.08,100.47,88.51,88.05,88.05,87.59,64400,32829.2,33200,2000,3.6,2.9,3,2.5,24.7,0,0,0,0,0.2,0,0.2,9,08:40:00,16:41:00,8.02,8.67,16.68,,,0,1,-19,-18,,,,,,8,4.8,4.5,1,,,,
2022-01-01,-0.3,-12.82,-12.8,-25.3,,-35,71,57.9,54.5,38,-12.1,-19.9,-20.6,-29,35,12.88,20,5,68,27,101.94,101.23,101.33,100.72,88.34,87.86,87.95,87.57,64400,39212.5,44250,24100,4,3.4,3.4,2.7,30.8,0,0,0,0,0,0,0,8,08:40:00,16:40:00,8,8.67,16.67,,,-4,-4,-9,-7,,,,,,8,5,4,0,,,,
2021-12-31,-18.8,-23.3,-23.6,-28.4,,-33,80,73.7,71.5,63,-23.8,-26.8,-27.4,-31.1,14,6,7.5,1,,,102.37,102.13,102.05,101.72,88.67,88.48,88.44,88.22,64400,37016.7,34600,4800,4.7,3.5,3.6,2.6,41.6,0,0,0,0,0,0,0,8,08:40:00,16:39:00,7.98,8.67,16.65,,,-20,-20,-24,-24,,,,,,8,1.8,4,0,,,,
2021-12-30,-16.1,-19.11,-19.75,-23.4,,-31,82,75.6,74.5,67,-19.6,-22.4,-22.6,-25.6,27,12.17,14,1,44,36,101.69,100.96,100.82,99.95,88.2,87.58,87.45,86.7,32200,15679.2,18500,4800,3.9,3.3,3.1,2.4,37.8,0,0,0,0,0.7,0,1.2,11,08:40:00,16:38:00,7.97,8.67,16.63,,,-15,-15,-30,-29,,,,,,8,7.6,7,6,,,,
2021-12-29,-20.8,-23.19,-23.7,-26.6,,-35,72,65.5,63.5,55,-23.5,-28,-27,-30.5,22,12.58,12,2,35,36,101.91,101.14,100.94,99.97,88.39,87.66,87.51,86.62,64400,36404.2,37050,9700,3.7,2.8,3,2.3,41.7,0,0,0,0,0,0,0,12,08:40:00,16:37:00,7.95,8.67,16.62,,,-23,-23,-24,-20,,,,,,7,4.2,3.5,0,,,,
2021-12-28,-15.2,-21.85,-22.79,-30.4,,-37,78,74.6,73,68,-19,-25.2,-25.6,-32.1,35,14.71,19.5,4,51,35,101.78,101.17,101.33,100.88,88.28,87.62,87.78,87.29,64400,16108.3,33000,1600,3.7,3,3,2.4,40.8,0,0,0,0,0.5,0,0.6,11,08:40:00,16:36:00,7.93,8.67,16.6,,,-17,-17,-31,-31,,,,,,8,6.2,4,0,,,,
2021-12-27,-28,-29.99,-30.45,-32.9,,-43,75,73.9,74,73,-31.5,-33.3,-33.5,-35.4,25,9.96,14,3,36,18,102.2,101.25,101.43,100.67,88.4,87.56,87.73,87.06,16100,8983.3,9450,2800,3.9,3.1,3,2.2,48.5,0,0,0,0,0,0,0,11,08:40:00,16:36:00,7.93,8.67,16.6,,,-28,-28,-33,-31,,,,,,6,1.3,3,0,,,,
2021-12-26,-26.9,-27.95,-28.6,-30.3,,-39,75,69.6,69.5,64,-31.2,-31.9,-32.6,-34,18,10.21,11,4,,,102.38,102,102.04,101.7,88.57,88.27,88.29,88.02,24100,9600,12650,1200,3.4,2.3,2.7,2,46.6,0,0,0,0,1,0,1.2,11,08:39:00,16:35:00,7.93,8.65,16.58,,,-28,-25,-34,-34,,,,,,8,6.5,4,0,,,,
2021-12-25,-23,-25.88,-25.45,-27.9,,-38,77,70.6,69.5,62,-26.4,-29.7,-29.2,-32.1,21,10.58,12.5,4,,,102.08,101.87,101.76,101.43,88.41,88.23,88.17,87.93,32200,14362.5,19300,6400,2.5,2.2,2.2,2,43.5,0,0,0,0,0.3,0,1,10,08:39:00,16:34:00,7.92,8.65,16.57,,,-25,-25,-29,-27,,,,,,8,7.5,6.5,5,,,,
2021-12-24,-16.8,-20.63,-21,-25.2,,-33,78,73.5,71.5,65,-20.4,-24.2,-23.6,-26.8,21,12.5,11,1,,,101.4,100.91,100.76,100.13,87.9,87.56,87.48,87.05,32200,17765.2,17700,3200,2.5,2.3,2.4,2.2,39,0,0,0,0,0.2,0,0.5,9,08:39:00,16:33:00,7.9,8.65,16.55,,,-20,-18,-24,-23,,,,,,8,6,5,2,,,,
2021-12-23,1,-10.95,-8.25,-17.5,,-25,91,79.7,73.5,56,-6.5,-14,-13.7,-20.8,37,19.58,20,3,46,1,100.02,99.26,99.39,98.77,86.9,86.39,86.45,86,24100,12329.2,12250,400,3.5,2.5,2.8,2,26.2,0,0,0,0,6.5,0,6.7,2,08:38:00,16:33:00,7.92,8.63,16.55,,,-13,-2,-18,-18,,,,,,8,6.1,4.5,1,,,,
2021-12-22,4.5,-4.5,-3.2,-10.9,,-15,83,66.5,59.5,36,-7.4,-10.3,-9.9,-12.4,18,8.04,10,2,,,100.54,100.04,100.01,99.49,87.59,87.12,87.16,86.74,64400,30495.8,40250,16100,4.4,3.7,3.8,3.1,21.2,0,0,0,0,0,0,0,2,08:38:00,16:32:00,7.9,8.63,16.53,,,0,2,-7,-3,,,,,,8,7,6.5,5,,,,
2021-12-21,0.9,-7.93,-8.5,-17.9,,-24,74,64.7,58.5,43,-7,-13.6,-14.4,-21.9,14,7,7.5,1,,,101.55,101.11,101.08,100.61,88.17,87.91,87.91,87.65,64400,34187.5,40250,16100,5.2,4.1,4.3,3.5,26.5,0,0,0,0,0,0,0,3,08:37:00,16:32:00,7.92,8.62,16.53,,,0,0,-10,-9,,,,,,8,5.6,4.5,1,,,,
2021-12-20,-12.3,-16.63,-17.5,-22.7,,-27,82,71,71,60,-18,-20.8,-21.8,-25.6,14,6.25,7.5,1,,,102.64,102.1,102.14,101.64,89.19,88.64,88.73,88.26,64400,31162.5,40250,16100,4.2,3.2,3.5,2.8,35.5,0,0,0,0,0,0,0,0,08:37:00,16:31:00,7.9,8.62,16.52,,,-12,-12,-22,-16,,,,,,6,1.3,3,0,,,,
2021-12-19,-10.1,-11.61,-11.75,-13.4,,-21,81,66.5,66.5,52,-14.1,-16.8,-16.8,-19.5,35,15.38,19.5,4,50,35,102.77,102.13,101.82,100.87,89.32,88.82,88.58,87.84,24100,19166.7,16100,8100,3.3,2.6,2.8,2.2,29.8,0,0,0,0,0,0,0,4,08:36:00,16:31:00,7.92,8.6,16.52,,,-9,-9,-19,-18,,,,,,8,4.6,4,0,,,,
2021-12-18,-0.5,-7.56,-9.19,-17.9,,-21,79,65.8,62.5,46,-8.7,-13.1,-14.5,-20.3,29,9.92,15,1,42,35,102.21,101.01,101.22,100.23,88.71,87.86,87.98,87.25,64400,36862.5,44250,24100,4.7,3.6,3.8,3,27.2,0,0,0,0,0,0,0,4,08:36:00,16:31:00,7.92,8.6,16.52,,,-3,-2,-12,-11,,,,,,8,5.8,4,0,,,,
2021-12-17,-15.6,-20.12,-20.1,-24.6,,-32,77,70.7,67,57,-20,-24.2,-23.9,-27.8,14,9.17,8.5,3,37,36,103.25,102.92,102.81,102.36,89.5,89.24,89.16,88.82,64400,38000,41850,19300,3.6,3.2,3.1,2.6,38.1,0,0,0,0,0,0,0,4,08:35:00,16:30:00,7.92,8.58,16.5,,,-15,-15,-14,-14,,,,,,6,1.3,3,0,,,,
2021-12-16,-14.8,-18.1,-17.64,-20.5,,-33,82,76.8,75.5,69,-18.8,-21.3,-22.4,-25.9,48,23.83,28,8,61,34,102.97,101.77,102.08,101.18,89.33,88.33,88.58,87.82,24100,12045.8,12550,1000,3.2,2.7,2.6,2.1,35.6,0,0,0,0,2.8,0,3.2,6,08:34:00,16:30:00,7.93,8.57,16.5,,,-17,-15,-28,-26,,,,,,8,6.4,5,2,,,,
2021-12-15,-15.4,-18.52,-18.8,-22.2,,-27,82,75.5,74,66,-20,-21.9,-22.6,-25.1,15,9.17,8,1,,,101.92,101.76,101.7,101.48,88.43,88.29,88.28,88.12,64400,33987.5,39450,14500,3.6,3.1,3.1,2.6,36.8,0,0,0,0,0,0,0,3,08:33:00,16:30:00,7.95,8.55,16.5,,,-13,-13,-20,-16,,,,,,8,3,4,0,,,,
2021-12-14,-12.1,-16.25,-15.95,-19.8,,-27,80,73.9,74.5,69,-16.9,-19.9,-20.1,-23.4,31,17.96,17,3,49,36,101.56,101.18,101.26,100.96,88.15,87.91,87.95,87.75,24100,15350,13050,2000,2.5,2.1,2.2,1.9,34,0,0,0,0,1.4,0,1.4,3,08:33:00,16:30:00,7.95,8.55,16.5,,,-14,-13,-23,-21,,,,,,8,6.4,4.5,1,,,,
2021-12-13,-3.1,-10.93,-10.05,-17,,-24,85,76.1,68.5,52,-11.2,-14.5,-14.6,-18,33,12.21,17,1,45,35,101.39,101.15,101.14,100.89,88.1,87.98,87.98,87.86,64400,33725,35400,6400,4.8,3.5,3.8,2.7,28.1,0,0,0,0,0,0,0,2,08:32:00,16:30:00,7.97,8.53,16.5,,,-3,-3,-15,-14,,,,,,8,4,4,0,,,,
2021-12-12,-0.1,-4.57,-4.95,-9.8,,-14,93,63.8,67,41,-5.7,-10.7,-10.7,-15.6,22,13.38,11.5,1,42,27,100.85,99.93,99.92,99,87.81,87.07,87.07,86.34,64400,21445.8,36250,8100,2.9,2.6,2.6,2.4,22.9,0,0,0,0,0.2,0,0.2,3,08:31:00,16:30:00,7.98,8.52,16.5,,,-2,-2,-12,-7,,,,,,8,3.2,4,0,,,,
2021-12-11,3.6,-1.08,-1.45,-6.5,,-11,93,63.7,63.5,34,-3.7,-7.8,-8.2,-12.8,45,23.67,24,3,66,23,99.9,99.12,99.32,98.74,87.08,86.44,86.6,86.12,40200,21204.2,21100,2000,3.1,2.3,2.6,2.1,19.4,0,0,0,0,2.6,0,3,1,08:30:00,16:30:00,8,8.5,16.5,,,4,4,-7,-5,,,,,,8,4.6,4,0,,,,
2021-12-10,-0.2,-3.32,-5.5,-10.8,,-13,46,36.8,38,30,-12.9,-16.2,-15.4,-18,35,20.54,18.5,2,56,28,100.85,100.55,100.42,99.99,87.77,87.58,87.47,87.18,64400,37862.5,44250,24100,4,3,3.1,2.3,23.5,0,0,0,0,0,0,0,2,08:29:00,16:30:00,8.02,8.48,16.5,,,-2,-2,-6,-6,,,,,,8,3.1,4,0,,,,
2021-12-09,-0.7,-5.12,-5.69,-10.7,,-14,58,41.5,44,30,-14.9,-16.5,-16.2,-17.6,23,11.88,12,1,42,27,100.75,100.46,100.47,100.18,87.72,87.49,87.53,87.34,56300,33837.5,40200,24100,4,3,3.1,2.3,23.7,0,0,0,0,0,0,0,2,08:28:00,16:30:00,8.03,8.47,16.5,,,-2,-2,-10,-9,,,,,,7,3.5,3.5,0,,,,
2021-12-08,7.8,-0.09,0.04,-7.7,,-12,88,60.6,63,38,-3.3,-7.4,-9.8,-16.4,45,19.5,24,3,90,28,100.17,99.53,99.56,98.96,87.33,86.82,86.85,86.37,64400,29904.2,32700,1000,3.7,2.8,3,2.2,18,0,0,0,0,1,0,1,1,08:27:00,16:30:00,8.05,8.45,16.5,,,2,4,-9,-6,,,,,,8,3.3,4,0,,,,
2021-12-07,-0.3,-4.94,-7.45,-14.6,,-18,86,62.7,61,36,-4.6,-11.2,-10.8,-17,17,9.33,10.5,4,,,101.41,100.83,100.58,99.75,88.2,87.77,87.61,87.01,64400,36612.5,37850,11300,5.1,3.7,4,2.8,25.4,0,0,0,0,0,0,0,2,08:25:00,16:30:00,8.08,8.42,16.5,1,1,-1,-1,-6,-5,,,,,,8,6.6,5.5,3,,,,
2021-12-06,-7.7,-11.2,-11.6,-15.5,,-21,87,78.9,78,69,-10.7,-14.2,-14.2,-17.8,18,8.33,10.5,3,,,102.75,101.97,102.14,101.54,89.32,88.64,88.81,88.31,64400,24616.7,33200,2000,7.2,3.2,4.9,2.6,29.6,0,0,0,0,1.2,0,1.2,2,08:24:00,16:31:00,8.12,8.4,16.52,,,-8,-8,-15,-13,,,,,,8,3.2,4,0,,,,
2021-12-05,-8.8,-12.74,-12.35,-15.9,,-23,84,73.6,72.5,61,-14,-16.6,-16.4,-18.8,29,14.96,17.5,6,43,35,103.49,103.03,102.72,101.95,89.96,89.6,89.35,88.73,24100,16225,14450,4800,2.9,2.3,2.4,1.9,30.4,0,0,0,0,0,0,0,1,08:23:00,16:31:00,8.13,8.38,16.52,,,-10,-10,-17,-16,,,,,,8,3.8,4,0,,,,
